tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
595,66.0151,87.232,0.1097,-33.598,-135.189,0.000,-0.1796,0.060,0.059,-0.011,1.000,0.000,21.94,3.20,follow,15,0,1,0.457,-11.59,3774,10,46.132
596,66.1243,87.338,0.1095,-33.592,-135.187,0.000,-0.1785,0.063,0.062,-0.011,1.000,0.000,28.51,3.20,follow,14,0,2,0.455,-11.53,3783,9,46.127
597,66.2277,87.443,0.1102,-33.586,-135.185,0.000,-0.1772,0.068,0.067,-0.012,1.000,0.000,35.00,3.20,follow,15,0,1,0.453,-11.45,3792,9,46.121
598,66.3476,87.560,0.1109,-33.578,-135.182,0.000,-0.1749,0.081,0.079,-0.014,1.000,0.000,28.34,3.20,follow,1,1,0,0.450,-11.32,3802,10,46.114
599,66.4541,87.671,0.1084,-33.571,-135.178,0.000,-0.1724,0.080,0.079,-0.014,1.000,0.000,21.84,3.20,follow,1,1,0,0.446,-11.18,3811,9,46.107
600,66.5639,87.776,0.1089,-33.564,-135.175,0.000,-0.1709,0.072,0.071,-0.012,1.000,0.000,15.30,3.20,follow,4,0,3,0.444,-11.09,3820,9,46.101
601,66.6664,87.882,0.1110,-33.557,-135.173,0.000,-0.1691,0.067,0.066,-0.011,1.000,0.000,8.65,3.20,follow,4,0,3,0.442,-10.99,3829,9,46.095
602,66.7831,87.998,0.1099,-33.549,-135.172,0.000,-0.1676,0.082,0.081,-0.014,1.000,0.000,2.05,3.20,follow,4,0,4,0.441,-10.90,3839,10,46.089
603,66.8880,88.104,0.1087,-33.542,-135.172,0.000,-0.1669,0.034,0.033,-0.006,1.000,0.000,-4.47,3.20,follow,4,0,4,0.441,-10.86,3848,9,46.086
604,66.9951,88.210,0.1095,-33.537,-135.173,0.000,-0.1666,0.047,0.046,-0.008,1.000,0.000,-11.04,3.20,follow,4,0,4,0.442,-10.84,3857,9,46.084
605,67.1081,88.325,0.1115,-33.532,-135.175,0.000,-0.1661,0.037,0.036,-0.006,1.000,0.000,-4.35,3.20,follow,15,0,1,0.444,-10.81,3867,10,46.082
606,67.2262,88.440,0.1091,-33.528,-135.176,0.000,-0.1653,0.039,0.038,-0.006,1.000,0.000,-10.90,3.20,follow,1,1,0,0.445,-10.77,3877,10,46.081
607,67.3300,88.544,0.1116,-33.525,-135.177,0.000,-0.1646,0.034,0.033,-0.006,1.000,0.000,-17.59,3.20,follow,1,1,0,0.446,-10.73,3886,9,46.080
608,67.4437,88.660,0.1101,-33.521,-135.179,0.000,-0.1638,0.031,0.030,-0.005,1.000,0.000,-24.20,3.20,follow,1,1,0,0.449,-10.69,3896,10,46.080
609,67.5469,88.763,0.1090,-33.519,-135.182,0.000,-0.1634,0.030,0.030,-0.005,1.000,0.000,-30.74,3.20,merge,1,1,0,0.452,-10.66,3905,9,46.081
610,67.6634,88.880,0.1119,-33.517,-135.186,0.000,-0.1631,0.030,0.030,-0.005,1.000,0.000,-35.00,3.20,merge,1,1,0,0.455,-10.64,3915,10,46.083
611,67.7659,88.984,0.1105,-33.516,-135.189,0.000,-0.1630,0.029,0.029,-0.005,1.000,0.000,-28.37,3.20,merge,4,1,0,0.459,-10.64,3924,9,46.085
612,67.8896,89.102,0.1115,-33.515,-135.193,0.000,-0.1632,0.026,0.026,-0.004,1.000,0.000,-21.68,3.20,merge,4,1,0,0.462,-10.65,3934,10,46.087
613,67.9950,89.208,0.1096,-33.512,-135.195,0.000,-0.1642,0.033,0.033,-0.005,1.000,0.000,-15.10,3.20,merge,4,1,0,0.465,-10.71,3943,9,46.088
614,68.1041,89.323,0.1121,-33.509,-135.198,0.000,-0.1650,0.032,0.032,-0.005,1.000,0.000,-8.37,3.20,merge,15,0,1,0.467,-10.75,3952,9,46.087
615,68.2110,89.428,0.1112,-33.505,-135.199,0.000,-0.1653,0.033,0.033,-0.005,1.000,0.000,-1.71,3.20,merge,14,0,2,0.468,-10.77,3962,10,46.086
616,68.3302,89.545,0.1110,-33.501,-135.198,0.000,-0.1655,0.036,0.036,-0.006,1.000,0.000,4.95,3.20,merge,14,0,2,0.468,-10.78,3972,10,46.083
617,68.4347,89.650,0.1101,-33.496,-135.197,0.000,-0.1655,0.042,0.041,-0.007,1.000,0.000,11.56,3.20,merge,14,1,0,0.467,-10.78,3981,9,46.080
618,68.5484,89.765,0.1086,-33.491,-135.195,0.000,-0.1654,0.047,0.047,-0.008,1.000,0.000,18.07,3.20,merge,15,1,0,0.465,-10.77,3991,10,46.075
619,68.6558,89.874,0.1090,-33.485,-135.192,0.000,-0.1651,0.044,0.044,-0.007,1.000,0.000,24.61,3.20,merge,15,1,0,0.462,-10.76,4000,9,46.070
620,68.7597,89.977,0.1097,-33.480,-135.189,0.000,-0.1646,0.058,0.057,-0.009,1.000,0.000,31.19,3.20,merge,15,1,0,0.459,-10.73,4009,9,46.064
621,68.8785,90.093,0.1099,-33.474,-135.184,0.000,-0.1637,0.061,0.060,-0.010,1.000,0.000,24.60,3.20,merge,3,0,3,0.454,-10.68,4019,10,46.056
622,68.9882,90.201,0.1110,-33.469,-135.180,0.000,-0.1630,0.062,0.062,-0.010,1.000,0.000,17.94,3.20,merge,4,0,4,0.450,-10.64,4028,9,46.050
623,69.0959,90.312,0.1111,-33.461,-135.176,0.000,-0.1618,0.058,0.057,-0.009,1.000,0.000,11.28,4.00,cruise,4,0,5,0.447,-10.57,4037,9,46.043
624,69.2097,90.427,0.1116,-33.455,-135.174,0.000,-0.1611,0.053,0.053,-0.009,1.000,0.000,17.97,3.20,merge,14,0,2,0.445,-10.53,4047,10,46.038
625,69.3132,90.531,0.1078,-33.449,-135.173,0.000,-0.1605,0.057,0.056,-0.009,1.000,0.000,11.50,3.20,merge,1,1,0,0.444,-10.50,4056,9,46.033
626,69.4327,90.644,0.1093,-33.442,-135.171,0.000,-0.1594,0.068,0.067,-0.011,1.000,0.000,4.94,3.20,merge,1,1,0,0.442,-10.43,4066,10,46.028
627,69.5325,90.748,0.1097,-33.436,-135.170,0.000,-0.1582,0.061,0.061,-0.010,1.000,0.000,-1.64,3.20,merge,1,1,0,0.442,-10.36,4075,9,46.023
628,69.6458,90.863,0.1095,-33.430,-135.170,0.000,-0.1576,0.045,0.044,-0.007,1.000,0.000,-8.21,3.20,merge,1,1,0,0.441,-10.33,4084,9,46.020
629,69.7478,90.967,0.1098,-33.426,-135.171,0.000,-0.1574,0.041,0.041,-0.006,1.000,0.000,-14.79,3.20,merge,1,1,0,0.442,-10.32,4093,9,46.018
630,69.8657,91.083,0.1097,-33.422,-135.172,0.000,-0.1572,0.036,0.036,-0.006,1.000,0.000,-14.18,3.20,merge,4,0,4,0.444,-10.30,4103,10,46.017
631,69.9762,91.188,0.1088,-33.419,-135.174,0.000,-0.1569,0.026,0.026,-0.004,1.000,0.000,-14.20,3.20,merge,4,0,4,0.446,-10.29,4112,9,46.017
632,70.0886,91.303,0.1112,-33.416,-135.176,0.000,-0.1563,0.033,0.033,-0.005,1.000,0.000,-14.24,3.20,merge,4,0,4,0.448,-10.26,4122,10,46.017
633,70.1925,91.407,0.1102,-33.413,-135.178,0.000,-0.1557,0.033,0.033,-0.005,1.000,0.000,-14.29,3.20,merge,4,0,4,0.449,-10.22,4131,9,46.016
634,70.3063,91.522,0.1118,-33.410,-135.179,0.000,-0.1551,0.032,0.031,-0.005,1.000,0.000,-7.58,3.20,merge,15,0,1,0.451,-10.19,4141,10,46.016
635,70.4086,91.626,0.1080,-33.407,-135.180,0.000,-0.1545,0.035,0.034,-0.005,1.000,0.000,-1.10,3.20,merge,15,0,1,0.452,-10.15,4150,9,46.014
636,70.5272,91.744,0.1113,-33.401,-135.180,0.000,-0.1538,0.043,0.043,-0.007,1.000,0.000,5.58,3.20,merge,15,0,1,0.452,-10.11,4160,10,46.011
637,70.6406,91.858,0.1105,-33.395,-135.179,0.000,-0.1533,0.052,0.051,-0.008,1.000,0.000,12.21,3.20,merge,14,0,2,0.451,-10.08,4170,10,46.007
638,70.7459,91.963,0.1106,-33.389,-135.177,0.000,-0.1528,0.061,0.061,-0.009,1.000,0.000,18.84,4.00,cruise,14,0,2,0.449,-10.06,4179,9,46.002
639,70.8538,92.070,0.1110,-33.382,-135.174,0.000,-0.1521,0.074,0.073,-0.011,1.000,0.000,25.50,4.00,cruise,14,0,2,0.446,-10.02,4188,9,45.995
640,70.9703,92.184,0.1113,-33.374,-135.169,0.000,-0.1511,0.070,0.069,-0.010,1.000,0.000,32.18,4.00,cruise,15,0,1,0.442,-9.95,4197,9,45.987
641,71.0886,92.301,0.1110,-33.366,-135.165,0.000,-0.1495,0.082,0.082,-0.012,1.000,0.000,25.52,4.00,cruise,4,0,5,0.438,-9.87,4207,10,45.978
642,71.1942,92.408,0.1088,-33.358,-135.160,0.000,-0.1488,0.082,0.081,-0.012,1.000,0.000,18.99,4.00,cruise,4,0,5,0.433,-9.82,4216,9,45.970
643,71.3040,92.517,0.1105,-33.350,-135.157,0.000,-0.1484,0.072,0.071,-0.011,1.000,0.000,12.36,4.00,cruise,4,0,6,0.430,-9.80,4225,9,45.963
644,71.4065,92.623,0.1100,-33.343,-135.153,0.000,-0.1486,0.066,0.065,-0.010,1.000,0.000,18.96,4.00,cruise,14,0,2,0.427,-9.81,4234,9,45.956
645,71.5252,92.741,0.1112,-33.335,-135.150,0.000,-0.1481,0.087,0.086,-0.013,1.000,0.000,25.63,4.00,cruise,14,0,2,0.423,-9.79,4244,10,45.948
646,71.6333,92.849,0.1098,-33.327,-135.145,0.000,-0.1475,0.078,0.077,-0.011,1.000,0.000,32.22,4.00,cruise,13,0,3,0.419,-9.75,4253,9,45.940
647,71.7369,92.953,0.1079,-33.319,-135.141,0.000,-0.1470,0.082,0.081,-0.012,1.000,0.000,35.00,4.00,cruise,14,0,2,0.415,-9.72,4262,9,45.932
648,71.8463,93.062,0.1120,-33.311,-135.136,0.000,-0.1453,0.096,0.095,-0.014,1.000,0.000,35.00,4.00,cruise,14,0,2,0.410,-9.63,4271,9,45.923
649,71.9592,93.177,0.1118,-33.302,-135.130,0.000,-0.1430,0.098,0.097,-0.014,1.000,0.000,35.00,4.00,cruise,14,0,2,0.405,-9.49,4281,10,45.914
650,72.0797,93.293,0.1092,-33.293,-135.125,0.000,-0.1406,0.100,0.099,-0.014,1.000,0.000,35.00,4.00,cruise,14,0,2,0.399,-9.36,4291,10,45.904
651,72.1892,93.405,0.1111,-33.284,-135.120,0.000,-0.1383,0.099,0.098,-0.014,1.000,0.000,28.33,4.00,cruise,4,0,6,0.394,-9.23,4300,9,45.894
652,72.2948,93.509,0.1096,-33.275,-135.115,0.000,-0.1366,0.094,0.093,-0.013,1.000,0.000,21.76,4.00,cruise,4,0,6,0.390,-9.13,4309,9,45.886
653,72.4090,93.623,0.1101,-33.266,-135.110,0.000,-0.1355,0.089,0.088,-0.012,1.000,0.000,15.15,4.00,cruise,4,0,7,0.385,-9.06,4319,10,45.877
654,72.5088,93.728,0.1119,-33.258,-135.107,0.000,-0.1345,0.084,0.084,-0.011,1.000,0.000,8.44,4.00,cruise,3,0,6,0.382,-9.01,4328,9,45.869
655,72.6275,93.843,0.1102,-33.250,-135.104,0.000,-0.1338,0.077,0.076,-0.010,1.000,0.000,1.82,4.00,cruise,4,0,7,0.380,-8.97,4338,10,45.862
656,72.7402,93.958,0.1115,-33.242,-135.103,0.000,-0.1334,0.067,0.066,-0.009,1.000,0.000,-4.87,3.20,merge,4,0,7,0.379,-8.94,4348,10,45.857
657,72.8448,94.061,0.1110,-33.237,-135.103,0.000,-0.1333,0.050,0.049,-0.007,1.000,0.000,-11.53,3.20,merge,4,0,6,0.378,-8.94,4357,9,45.854
658,72.9605,94.177,0.1099,-33.232,-135.104,0.000,-0.1332,0.045,0.045,-0.006,1.000,0.000,-18.12,3.20,merge,4,0,6,0.380,-8.93,4367,10,45.852
659,73.0683,94.281,0.1102,-33.228,-135.105,0.000,-0.1331,0.036,0.035,-0.005,1.000,0.000,-19.46,3.20,merge,4,0,6,0.381,-8.93,4376,9,45.851
660,73.1849,94.399,0.1112,-33.225,-135.107,0.000,-0.1333,0.029,0.029,-0.004,1.000,0.000,-19.46,3.20,merge,4,0,5,0.383,-8.94,4386,10,45.850
661,73.2900,94.504,0.1086,-33.222,-135.109,0.000,-0.1332,0.031,0.031,-0.004,1.000,0.000,-25.98,3.20,merge,2,0,2,0.385,-8.93,4395,9,45.850
662,73.3923,94.608,0.1101,-33.220,-135.110,0.000,-0.1332,0.025,0.024,-0.003,1.000,0.000,-32.59,3.20,merge,2,0,2,0.387,-8.93,4404,9,45.850
663,73.5102,94.726,0.1071,-33.218,-135.112,0.000,-0.1334,0.017,0.017,-0.002,1.000,0.000,-26.16,3.20,merge,4,0,5,0.388,-8.94,4414,10,45.851
664,73.6121,94.829,0.1094,-33.216,-135.113,0.000,-0.1337,0.022,0.022,-0.003,1.000,0.000,-19.60,3.20,merge,4,0,6,0.390,-8.96,4423,9,45.851
665,73.7212,94.936,0.1109,-33.213,-135.114,0.000,-0.1338,0.028,0.028,-0.004,1.000,0.000,-12.95,3.20,merge,5,0,7,0.390,-8.97,4432,9,45.850
666,73.8384,95.054,0.1080,-33.210,-135.114,0.000,-0.1337,0.030,0.030,-0.004,1.000,0.000,-6.57,3.20,merge,5,0,7,0.391,-8.96,4442,10,45.848
667,73.9504,95.167,0.1105,-33.205,-135.115,0.000,-0.1332,0.036,0.036,-0.005,1.000,0.000,-6.66,3.20,merge,5,0,7,0.391,-8.93,4451,9,45.845
668,74.0447,95.264,0.1093,-33.201,-135.115,0.000,-0.1326,0.038,0.038,-0.005,1.000,0.000,-13.22,3.20,merge,4,0,5,0.391,-8.90,4458,7,45.843
669,74.1681,95.384,0.1102,-33.196,-135.115,0.000,-0.1318,0.029,0.029,-0.004,1.000,0.000,-18.26,3.20,merge,4,0,5,0.392,-8.85,4468,10,45.841
670,74.2803,95.493,0.1105,-33.193,-135.117,0.000,-0.1311,0.030,0.030,-0.004,1.000,0.000,-11.63,3.20,merge,15,0,1,0.393,-8.81,4478,10,45.840
671,74.3894,95.602,0.1106,-33.190,-135.118,0.000,-0.1304,0.034,0.034,-0.004,1.000,0.000,-6.96,3.20,merge,5,0,6,0.395,-8.77,4487,9,45.840
672,74.4944,95.708,0.1085,-33.186,-135.119,0.000,-0.1298,0.038,0.038,-0.005,1.000,0.000,-13.47,3.20,merge,2,0,2,0.396,-8.74,4496,9,45.838
673,74.6050,95.822,0.1107,-33.181,-135.119,0.000,-0.1295,0.027,0.026,-0.003,1.000,0.000,-18.57,3.20,merge,4,0,5,0.396,-8.72,4505,9,45.836
674,74.7090,95.927,0.1079,-33.178,-135.121,0.000,-0.1293,0.031,0.030,-0.004,1.000,0.000,-18.59,4.00,cruise,4,0,6,0.398,-8.71,4514,9,45.835
675,74.8251,96.043,0.1106,-33.175,-135.123,0.000,-0.1289,0.029,0.029,-0.004,1.000,0.000,-18.62,4.00,cruise,4,0,6,0.400,-8.68,4524,10,45.835
676,74.9297,96.146,0.1112,-33.173,-135.125,0.000,-0.1285,0.029,0.029,-0.004,1.000,0.000,-18.66,4.00,cruise,4,0,5,0.402,-8.66,4533,9,45.835
677,75.0461,96.262,0.1102,-33.169,-135.126,0.000,-0.1283,0.029,0.028,-0.004,1.000,0.000,-18.69,3.20,merge,4,0,5,0.403,-8.65,4543,10,45.834
678,75.1468,96.366,0.1082,-33.166,-135.127,0.000,-0.1280,0.030,0.030,-0.004,1.000,0.000,-18.72,3.20,merge,4,0,5,0.405,-8.64,4551,8,45.834
679,75.2646,96.482,0.1106,-33.163,-135.129,0.000,-0.1279,0.027,0.027,-0.003,1.000,0.000,-18.75,3.20,merge,4,0,5,0.406,-8.63,4562,11,45.833
680,75.3721,96.587,0.1079,-33.160,-135.130,0.000,-0.1277,0.029,0.028,-0.004,1.000,0.000,-12.28,3.20,merge,15,0,1,0.407,-8.62,4571,9,45.832
681,75.4787,96.693,0.1098,-33.157,-135.131,0.000,-0.1273,0.034,0.033,-0.004,1.000,0.000,-5.69,3.20,merge,15,0,1,0.408,-8.60,4580,9,45.831
682,75.5918,96.808,0.1080,-33.152,-135.131,0.000,-0.1270,0.043,0.042,-0.005,1.000,0.000,0.79,3.20,merge,14,0,2,0.408,-8.57,4590,10,45.828
683,75.6949,96.912,0.1111,-33.147,-135.130,0.000,-0.1266,0.053,0.052,-0.007,1.000,0.000,7.46,3.20,merge,15,0,1,0.407,-8.55,4599,9,45.824
684,75.8057,97.022,0.1100,-33.140,-135.127,0.000,-0.1261,0.065,0.064,-0.008,1.000,0.000,14.06,3.20,merge,14,0,2,0.405,-8.53,4608,9,45.819
685,75.9239,97.138,0.1098,-33.132,-135.124,0.000,-0.1255,0.075,0.074,-0.009,1.000,0.000,20.65,3.20,merge,14,0,2,0.402,-8.49,4618,10,45.811
686,76.0305,97.246,0.1097,-33.124,-135.120,0.000,-0.1246,0.084,0.083,-0.010,1.000,0.000,14.06,3.20,merge,4,0,6,0.398,-8.44,4627,9,45.803
687,76.1364,97.353,0.1110,-33.116,-135.115,0.000,-0.1237,0.072,0.072,-0.009,1.000,0.000,7.40,3.20,merge,4,0,6,0.394,-8.39,4636,9,45.795
688,76.2553,97.471,0.1101,-33.108,-135.112,0.000,-0.1234,0.063,0.062,-0.008,1.000,0.000,0.80,3.20,merge,4,0,5,0.391,-8.37,4646,10,45.788
689,76.3621,97.579,0.1095,-33.102,-135.111,0.000,-0.1232,0.045,0.044,-0.005,1.000,0.000,-5.78,3.20,merge,4,0,5,0.389,-8.36,4655,9,45.783
690,76.4694,97.686,0.1111,-33.097,-135.110,0.000,-0.1231,0.035,0.035,-0.004,1.000,0.000,0.89,3.20,merge,15,0,1,0.389,-8.35,4664,9,45.781
691,76.5882,97.803,0.1111,-33.093,-135.110,0.000,-0.1229,0.046,0.046,-0.006,1.000,0.000,7.55,3.20,merge,15,0,1,0.389,-8.34,4674,10,45.777
692,76.6943,97.910,0.1120,-33.087,-135.109,0.000,-0.1225,0.058,0.058,-0.007,1.000,0.000,14.27,3.20,merge,14,0,2,0.388,-8.32,4683,9,45.773
693,76.7998,98.016,0.1116,-33.080,-135.106,0.000,-0.1218,0.069,0.068,-0.008,1.000,0.000,20.96,3.20,merge,14,0,2,0.385,-8.28,4692,9,45.767
694,76.9140,98.130,0.1100,-33.072,-135.103,0.000,-0.1208,0.067,0.067,-0.008,1.000,0.000,27.57,3.20,merge,14,0,2,0.382,-8.22,4702,10,45.760
695,77.0197,98.235,0.1089,-33.066,-135.100,0.000,-0.1200,0.071,0.071,-0.009,1.000,0.000,34.10,3.20,merge,14,0,2,0.379,-8.18,4711,9,45.754
696,77.1343,98.352,0.1108,-33.058,-135.096,0.000,-0.1193,0.082,0.081,-0.010,1.000,0.000,27.45,3.20,merge,3,0,5,0.376,-8.14,4721,10,45.746
697,77.2389,98.456,0.1092,-33.051,-135.091,0.000,-0.1187,0.096,0.095,-0.011,1.000,0.000,20.90,4.00,cruise,4,0,6,0.371,-8.10,4730,9,45.738
698,77.3531,98.571,0.1103,-33.041,-135.086,0.000,-0.1181,0.100,0.099,-0.012,1.000,0.000,14.28,4.00,cruise,4,0,6,0.366,-8.07,4740,10,45.729
699,77.4556,98.675,0.1101,-33.033,-135.082,0.000,-0.1172,0.075,0.074,-0.009,1.000,0.000,7.68,4.00,cruise,4,0,6,0.363,-8.02,4748,8,45.721
700,77.5816,98.794,0.1107,-33.025,-135.080,0.000,-0.1162,0.077,0.076,-0.009,1.000,0.000,1.04,4.00,cruise,4,0,6,0.361,-7.96,4759,11,45.714
701,77.6884,98.902,0.1100,-33.017,-135.078,0.000,-0.1157,0.061,0.061,-0.007,1.000,0.000,-5.57,3.20,merge,4,0,5,0.359,-7.93,4768,9,45.709
702,77.7914,99.009,0.1095,-33.012,-135.078,0.000,-0.1156,0.052,0.052,-0.006,1.000,0.000,-12.13,3.20,merge,4,0,5,0.359,-7.92,4777,9,45.705
703,77.9067,99.123,0.1100,-33.006,-135.079,0.000,-0.1156,0.045,0.045,-0.005,1.000,0.000,-18.74,3.20,merge,4,0,5,0.359,-7.92,4787,10,45.703
704,78.0109,99.229,0.1099,-33.003,-135.080,0.000,-0.1156,0.034,0.034,-0.004,1.000,0.000,-20.35,3.20,merge,4,0,6,0.361,-7.92,4795,8,45.702
705,78.1196,99.334,0.1090,-33.000,-135.081,0.000,-0.1158,0.028,0.028,-0.003,1.000,0.000,-13.82,3.20,merge,5,0,7,0.362,-7.94,4805,10,45.701
706,78.2399,99.456,0.1106,-32.996,-135.082,0.000,-0.1160,0.037,0.037,-0.004,1.000,0.000,-20.37,3.20,merge,4,0,6,0.363,-7.95,4815,10,45.700
707,78.3460,99.561,0.1105,-32.993,-135.083,0.000,-0.1160,0.030,0.030,-0.003,1.000,0.000,-20.39,3.20,merge,4,0,4,0.364,-7.95,4824,9,45.699
708,78.4488,99.668,0.1122,-32.990,-135.084,0.000,-0.1162,0.033,0.032,-0.004,1.000,0.000,-20.40,3.20,merge,4,0,4,0.365,-7.96,4832,8,45.698
709,78.5671,99.784,0.1108,-32.987,-135.084,0.000,-0.1165,0.033,0.033,-0.004,1.000,0.000,-20.41,3.20,merge,4,0,4,0.365,-7.97,4843,11,45.696
710,78.6715,99.888,0.1079,-32.984,-135.085,0.000,-0.1166,0.027,0.027,-0.003,1.000,0.000,-13.93,3.20,merge,15,1,0,0.366,-7.98,4852,9,45.695
711,78.7869,100.002,0.1116,-32.981,-135.085,0.000,-0.1168,0.030,0.030,-0.003,1.000,0.000,-20.45,3.20,merge,4,1,0,0.366,-7.99,4862,10,45.694
712,78.8918,100.107,0.1081,-32.978,-135.085,0.000,-0.1169,0.035,0.035,-0.004,1.000,0.000,-13.96,3.20,merge,14,1,0,0.367,-8.00,4871,9,45.692
713,79.0074,100.226,0.1098,-32.975,-135.086,0.000,-0.1170,0.034,0.034,-0.004,1.000,0.000,-7.38,3.20,merge,14,0,2,0.367,-8.01,4881,10,45.690
714,79.1121,100.329,0.1095,-32.971,-135.085,0.000,-0.1172,0.040,0.040,-0.005,1.000,0.000,-0.80,3.20,merge,14,0,2,0.367,-8.02,4890,9,45.688
715,79.2309,100.446,0.1098,-32.965,-135.083,0.000,-0.1171,0.052,0.051,-0.006,1.000,0.000,5.78,3.20,merge,14,0,2,0.365,-8.01,4900,10,45.683
716,79.3363,100.553,0.1100,-32.959,-135.081,0.000,-0.1169,0.063,0.062,-0.007,1.000,0.000,-0.82,3.20,merge,4,0,6,0.363,-8.00,4909,9,45.677
717,79.4400,100.657,0.1085,-32.953,-135.078,0.000,-0.1169,0.052,0.052,-0.006,1.000,0.000,-7.32,3.20,merge,4,0,6,0.361,-8.00,4918,9,45.672
718,79.5583,100.774,0.1106,-32.947,-135.077,0.000,-0.1172,0.034,0.034,-0.004,1.000,0.000,-13.96,3.20,merge,4,0,5,0.359,-8.02,4928,10,45.668
719,79.6620,100.879,0.1120,-32.944,-135.077,0.000,-0.1176,0.027,0.027,-0.003,1.000,0.000,-20.68,3.20,merge,4,0,5,0.359,-8.04,4937,9,45.665
720,79.7825,100.996,0.1109,-32.940,-135.077,0.000,-0.1179,0.034,0.033,-0.004,1.000,0.000,-21.16,3.20,merge,4,0,5,0.360,-8.06,4947,10,45.664
721,79.8873,101.101,0.1100,-32.938,-135.078,0.000,-0.1180,0.024,0.024,-0.003,1.000,0.000,-21.17,3.20,merge,4,0,5,0.360,-8.06,4956,9,45.663
722,80.0013,101.218,0.1102,-32.935,-135.079,0.000,-0.1180,0.026,0.025,-0.003,1.000,0.000,-21.18,3.20,merge,4,0,5,0.362,-8.06,4966,10,45.663
723,80.1067,101.324,0.1101,-32.933,-135.080,0.000,-0.1180,0.025,0.025,-0.003,1.000,0.000,-21.19,4.00,cruise,4,0,6,0.363,-8.06,4975,9,45.662
724,80.2150,101.429,0.1091,-32.930,-135.082,0.000,-0.1178,0.027,0.027,-0.003,1.000,0.000,-21.22,4.00,cruise,4,0,6,0.364,-8.05,4984,9,45.662
725,80.3185,101.536,0.1081,-32.928,-135.083,0.000,-0.1173,0.028,0.028,-0.003,1.000,0.000,-21.25,4.00,cruise,4,0,6,0.366,-8.02,4993,9,45.662
726,80.4367,101.652,0.1105,-32.925,-135.085,0.000,-0.1170,0.028,0.028,-0.003,1.000,0.000,-21.29,3.20,merge,4,0,4,0.368,-8.01,5003,10,45.661
727,80.5401,101.756,0.1111,-32.922,-135.086,0.000,-0.1168,0.031,0.030,-0.004,1.000,0.000,-21.32,3.20,merge,4,0,4,0.369,-7.99,5012,9,45.661
728,80.6546,101.872,0.1113,-32.919,-135.088,0.000,-0.1165,0.016,0.016,-0.002,1.000,0.000,-21.35,3.20,merge,4,0,4,0.371,-7.98,5022,10,45.661
729,80.7727,101.989,0.1103,-32.916,-135.089,0.000,-0.1164,0.028,0.027,-0.003,1.000,0.000,-14.73,3.20,merge,15,0,1,0.372,-7.97,5032,10,45.660
730,80.8829,102.095,0.1120,-32.912,-135.090,0.000,-0.1165,0.036,0.036,-0.004,1.000,0.000,-8.01,3.20,merge,15,0,1,0.373,-7.97,5041,9,45.658
731,80.9906,102.203,0.1109,-32.908,-135.089,0.000,-0.1166,0.044,0.043,-0.005,1.000,0.000,-1.35,3.20,merge,15,0,1,0.373,-7.98,5050,9,45.656
732,81.1053,102.320,0.1115,-32.902,-135.088,0.000,-0.1168,0.059,0.059,-0.007,1.000,0.000,5.33,3.20,merge,15,0,1,0.371,-7.99,5060,10,45.651
733,81.2114,102.427,0.1113,-32.900,-135.085,0.000,-0.1177,0.023,0.023,-0.003,1.000,0.000,12.01,3.20,merge,14,0,2,0.368,-8.05,5069,9,45.647
734,81.3181,102.535,0.1087,-32.897,-135.083,0.000,-0.1183,0.028,0.027,-0.003,1.000,0.000,18.54,3.20,merge,14,0,2,0.366,-8.08,5078,9,45.644
735,81.4267,102.642,0.1099,-32.895,-135.080,0.000,-0.1193,0.040,0.040,-0.005,1.000,0.000,11.94,3.20,merge,4,0,6,0.364,-8.13,5087,9,45.641
736,81.5448,102.761,0.1113,-32.893,-135.077,0.000,-0.1205,0.038,0.038,-0.005,1.000,0.000,5.27,3.20,merge,4,0,5,0.360,-8.21,5097,10,45.637
737,81.6533,102.872,0.1101,-32.891,-135.074,0.000,-0.1216,0.031,0.031,-0.004,1.000,0.000,-1.34,3.20,merge,4,0,5,0.358,-8.27,5105,8,45.633
738,81.7606,102.978,0.1103,-32.889,-135.072,0.000,-0.1225,0.026,0.025,-0.003,1.000,0.000,-7.96,3.20,merge,4,0,5,0.355,-8.32,5115,10,45.630
739,81.8782,103.093,0.1112,-32.888,-135.070,0.000,-0.1232,0.018,0.018,-0.002,1.000,0.000,-14.63,3.20,merge,4,0,5,0.353,-8.36,5125,10,45.628
740,81.9846,103.198,0.1102,-32.887,-135.069,0.000,-0.1237,0.019,0.019,-0.002,1.000,0.000,-20.11,4.00,cruise,4,0,5,0.352,-8.39,5134,9,45.627
741,82.0909,103.305,0.1100,-32.887,-135.067,0.000,-0.1241,0.010,0.010,-0.001,1.000,0.000,-13.51,4.00,cruise,5,0,5,0.351,-8.41,5143,9,45.625
742,82.2062,103.424,0.1115,-32.886,-135.066,0.000,-0.1246,0.012,0.012,-0.001,1.000,0.000,-20.11,4.00,cruise,4,0,5,0.350,-8.44,5153,10,45.624
743,82.3104,103.528,0.1105,-32.886,-135.065,0.000,-0.1249,0.007,0.007,-0.001,1.000,0.000,-20.10,4.00,cruise,4,0,6,0.349,-8.46,5161,8,45.623
